event_id,group_id,name,time
243132124,25717087,Let's Meet! ,12-10-2017 18:00
240296962,24034447,AIP Community Meeting and Potluck,17-06-2017 16:00
243775803,25115699,Let's Get Started!  Looking Forward to our First Official Meetup!,23-10-2017 23:30
fqspvnywnbhc,26090658,Grace Business Networking Group,25-10-2017 13:00
fqspvnywnbxb,26090658,Come to Networking meeting 8:00 AM to Network your business,18-10-2017 13:00
fqspvnywnbpb,26090658,Grace Business Networking Group,11-10-2017 13:00
sddfvnywnbgb,26090658,Grace Business Networking Group,04-10-2017 13:00
242797674,19496778,Let's meet up to support each other and our children with LD/Dyslexia.,23-09-2017 14:00
242797792,19496778,Let's walk to raise awareness of LD/Dyslexia,17-09-2017 18:00
241687663,19496778,Let's meet up to support each other and our children with LD/Dyslexia.,15-07-2017 14:00
237706084,19496778,Let's meet up to support each other and our children with LD/Dyslexia.,13-05-2017 14:00
237706071,19496778,POSTPONED DUE TO WEATHER: LD/Dyslexia.,11-03-2017 15:00
234477354,19496778,January Support Group,21-01-2017 15:00
234477303,19496778,November Support Group,19-11-2016 15:00
233258817,19496778,Let's meetup and hear how it's going...,17-09-2016 14:00
231336995,19496778,Popsicles on the Playground - Family Event,05-06-2016 20:00
229127997,19496778,Winding down the school year - what's your plan for next year?,23-04-2016 14:00
